spend_id,date,campaign_id,brand,category,channel,sku_id,impressions,clicks,conversions,spend_value,intent_level
0a30e46a-d15d-4a71-8eaf-46b709f1451e,2025-06-26,CAMP0130,Nivea,Pet,OTT,SKU01298,41487,1993,290,54025.73257935491,High
358323f2-8480-4b36-a4d0-1cfa59a9079c,2025-06-27,CAMP0130,Nivea,Pet,OTT,SKU00029,148538,2248,311,54025.73257935491,High
460158c4-fe89-4506-8f52-1a16b2637846,2025-06-28,CAMP0130,Nivea,Pet,OTT,SKU01106,272027,9462,1184,54025.73257935491,High
dca6c05e-2fc5-44c2-b4b9-6bd22d2d531e,2025-06-29,CAMP0130,Nivea,Pet,OTT,SKU02744,486499,6996,594,54025.73257935491,High
523e309b-5bfc-46ff-bb82-c23eaeddf58f,2025-06-30,CAMP0130,Nivea,Pet,OTT,SKU00597,194270,8905,1178,54025.73257935491,High
112f60f0-83b7-478e-9051-361cc8b2683c,2025-07-01,CAMP0130,Nivea,Pet,OTT,SKU01739,208144,3813,324,54025.73257935491,High
928099dc-0357-4ab5-b098-5ee745325274,2025-06-17,CAMP0131,Whiskas,Baby,OTT,SKU01977,478691,15620,1734,27259.44098220215,Low
e2d23972-e1f3-48e3-accd-0bde1be8551b,2025-06-18,CAMP0131,Whiskas,Baby,OTT,SKU01381,92923,3008,378,27259.44098220215,Low
d545b395-aa9a-4729-9692-383bb4ae7213,2025-06-19,CAMP0131,Whiskas,Baby,OTT,SKU01537,419684,13680,1324,27259.44098220215,Low
25384826-a6ab-4a52-97d0-194a8a6c7fb0,2025-06-20,CAMP0131,Whiskas,Baby,OTT,SKU00909,256744,7754,887,27259.44098220215,Low
90906973-ddef-4119-8492-a322d4c9a0c0,2025-06-21,CAMP0131,Whiskas,Baby,OTT,SKU02165,138105,3586,387,27259.44098220215,Low
9114fd80-67d4-48bf-84a4-67e05e3d0fd8,2025-06-22,CAMP0131,Whiskas,Baby,OTT,SKU00410,72816,1215,147,27259.44098220215,Low
f7614f64-9cb8-4cd8-8819-cc40b4e39f66,2025-06-23,CAMP0131,Whiskas,Baby,OTT,SKU02476,152274,6884,423,27259.44098220215,Low
11859442-4ff8-4aaa-b4cf-c0306fbbb878,2025-06-24,CAMP0131,Whiskas,Baby,OTT,SKU01397,323391,10069,1214,27259.44098220215,Low
94d74cfd-fbd2-4d34-824c-4c7c0355996d,2025-06-25,CAMP0131,Whiskas,Baby,OTT,SKU00086,175827,7957,953,27259.44098220215,Low
3b344c5a-bd8c-427b-a04f-4a41f8343b15,2025-06-26,CAMP0131,Whiskas,Baby,OTT,SKU01973,334925,4646,476,27259.44098220215,Low
864eb537-87c4-42f4-96d2-295ee091fa5b,2025-06-27,CAMP0131,Whiskas,Baby,OTT,SKU00999,55019,2247,256,27259.44098220215,Low
d6211ed7-d834-4b36-a6c1-9bb4bd613f4e,2025-06-28,CAMP0131,Whiskas,Baby,OTT,SKU02037,208150,5996,540,27259.44098220215,Low
5d561859-1df5-45c9-a5f5-2a6365f9797f,2025-06-29,CAMP0131,Whiskas,Baby,OTT,SKU00314,188337,5512,790,27259.44098220215,Low
b37761d6-8550-4bc6-bfb7-8f0f08d04f7a,2025-06-30,CAMP0131,Whiskas,Baby,OTT,SKU01501,176762,2542,150,27259.44098220215,Low
601241b1-aed5-4f1c-96b8-b964e9ce2f68,2025-07-01,CAMP0131,Whiskas,Baby,OTT,SKU01079,81125,3316,446,27259.44098220215,Low
31e7273c-99a5-478f-9230-95661945ae4c,2025-07-02,CAMP0131,Whiskas,Baby,OTT,SKU01807,59705,2094,159,27259.44098220215,Low
2a501391-448b-4caa-bf82-851aab734fcd,2025-07-03,CAMP0131,Whiskas,Baby,OTT,SKU02885,88754,3595,495,27259.44098220215,Low
eb64c01c-56d1-4917-9e29-7b85c2a9bb32,2025-07-04,CAMP0131,Whiskas,Baby,OTT,SKU00964,191635,2323,317,27259.44098220215,Low
89c8338b-2219-4a10-8380-6b0148205bdd,2025-07-05,CAMP0131,Whiskas,Baby,OTT,SKU00025,322712,8209,752,27259.44098220215,Low
d8833cb6-7179-4ba7-b008-a2193dbe6d07,2025-07-06,CAMP0131,Whiskas,Baby,OTT,SKU00160,152995,3658,312,27259.44098220215,Low
ad1e34a5-5284-4109-92ab-ee48d6c133bf,2025-07-07,CAMP0131,Whiskas,Baby,OTT,SKU00306,480369,17325,1375,27259.44098220215,Low
00011812-6734-4648-8957-d8bf79debd5c,2025-07-08,CAMP0131,Whiskas,Baby,OTT,SKU03070,214206,5520,460,27259.44098220215,Low
02fb17e7-f1b4-4ce7-83d5-f07824fc9118,2025-07-09,CAMP0131,Whiskas,Baby,OTT,SKU00134,482563,9888,1381,27259.44098220215,Low
a7d6a901-3423-47cc-955f-eb5fec60042a,2025-07-10,CAMP0131,Whiskas,Baby,OTT,SKU00157,78604,1668,158,27259.44098220215,Low
54a6e5fa-53a1-4e52-9395-2cf5a862ce78,2025-07-11,CAMP0131,Whiskas,Baby,OTT,SKU00768,315489,12082,1653,27259.44098220215,Low
728223cf-ce56-4482-8fc2-5c7e3be473d0,2025-07-12,CAMP0131,Whiskas,Baby,OTT,SKU00010,478836,18861,1272,27259.44098220215,Low
279499da-a510-4c98-ba69-5bf6b066a194,2025-07-13,CAMP0131,Whiskas,Baby,OTT,SKU02830,343360,15953,2319,27259.44098220215,Low
3f928de1-fd88-4509-b9b1-cf1c192e9a78,2025-07-14,CAMP0131,Whiskas,Baby,OTT,SKU02736,365581,13295,1246,27259.44098220215,Low
63323bd2-4090-4720-995e-0fdd1bdbf008,2025-07-15,CAMP0131,Whiskas,Baby,OTT,SKU00998,186338,1874,262,27259.44098220215,Low
7944fd45-690a-4fc3-915e-e409378c85e4,2025-07-16,CAMP0131,Whiskas,Baby,OTT,SKU01320,95753,4392,502,27259.44098220215,Low
fd503961-0f49-4812-905f-2e10936669ce,2025-08-23,CAMP0132,Zepto,Fashion,Zepto_App,SKU01757,102107,4888,655,50584.93643759445,Medium
86b41ded-1f19-4308-82d5-373ac55102c9,2025-08-24,CAMP0132,Zepto,Fashion,Zepto_App,SKU01589,240541,3318,350,50584.93643759445,Medium
610edac7-c2cd-49e4-96ff-33964616cedf,2025-08-25,CAMP0132,Zepto,Fashion,Zepto_App,SKU00438,164485,6984,911,50584.93643759445,Medium
75529f7c-8bac-40f8-bb01-8428bf1760d0,2025-08-26,CAMP0132,Zepto,Fashion,Zepto_App,SKU01226,486925,17900,1034,50584.93643759445,Medium
e999bbef-cc63-495b-80c6-ffac3ac4ff84,2025-08-27,CAMP0132,Zepto,Fashion,Zepto_App,SKU02133,328894,14645,1190,50584.93643759445,Medium
425635bf-23d5-43fd-a3fb-5f16015b5a96,2025-08-28,CAMP0132,Zepto,Fashion,Zepto_App,SKU01627,224893,2555,181,50584.93643759445,Medium
c8c14a7d-6795-4f38-a0e3-ed8784491b47,2025-08-29,CAMP0132,Zepto,Fashion,Zepto_App,SKU01244,79536,1656,96,50584.93643759445,Medium
44b050bd-0ace-4136-b69f-f7381be7c3eb,2025-08-30,CAMP0132,Zepto,Fashion,Zepto_App,SKU02067,437309,17504,2285,50584.93643759445,Medium
ff283ab5-cac3-46fd-b8c7-ddf9de82f632,2025-08-31,CAMP0132,Zepto,Fashion,Zepto_App,SKU00313,315708,7296,381,50584.93643759445,Medium
bea2b2e3-29d6-45db-b22d-0f42413ec378,2025-09-01,CAMP0132,Zepto,Fashion,Zepto_App,SKU01547,416206,16770,2134,50584.93643759445,Medium
38645623-7d86-43fb-b026-5e290529a6ca,2025-09-02,CAMP0132,Zepto,Fashion,Zepto_App,SKU00485,279859,12994,1329,50584.93643759445,Medium
c1d93323-6814-459a-aa06-1f1926d9628f,2025-09-03,CAMP0132,Zepto,Fashion,Zepto_App,SKU02976,149953,2248,154,50584.93643759445,Medium
28f7acd2-a2db-438b-ba8b-bd550c9f8f00,2025-09-04,CAMP0132,Zepto,Fashion,Zepto_App,SKU02577,414666,10860,1349,50584.93643759445,Medium
ad87d77a-403b-4761-8e37-eb770d2551ab,2025-09-05,CAMP0132,Zepto,Fashion,Zepto_App,SKU02927,412774,9554,1204,50584.93643759445,Medium
380d997e-83e8-40d3-a891-c42937de002d,2025-09-06,CAMP0132,Zepto,Fashion,Zepto_App,SKU02557,305584,12323,1420,50584.93643759445,Medium
001130d9-ec7e-42bf-a13f-9b24b83c8aca,2025-09-07,CAMP0132,Zepto,Fashion,Zepto_App,SKU02746,440427,5525,428,50584.93643759445,Medium
fbc96adb-5fda-4132-8e8f-aa2e7ba718f0,2025-09-08,CAMP0132,Zepto,Fashion,Zepto_App,SKU00946,376613,11208,1576,50584.93643759445,Medium
a8fb6855-225e-4c4c-924b-687849d27bb7,2025-09-09,CAMP0132,Zepto,Fashion,Zepto_App,SKU01838,296986,7916,501,50584.93643759445,Medium
f9e9e9f4-a371-4465-b2fc-0190e075d21c,2025-09-10,CAMP0132,Zepto,Fashion,Zepto_App,SKU01081,400612,10806,1545,50584.93643759445,Medium
bae8a0c7-f4ee-4daf-8fe5-c2ba921c6918,2025-07-09,CAMP0133,Nestle,Medical,Meta,SKU00151,64812,2062,235,19177.328523765405,High
64b3996b-3f45-404d-8d4a-058c68968dbb,2025-07-10,CAMP0133,Nestle,Medical,Meta,SKU01519,134573,5381,774,19177.328523765405,High
b2e7dcf4-753e-49a3-94ab-e12c881525fd,2025-07-11,CAMP0133,Nestle,Medical,Meta,SKU02887,295127,11034,1222,19177.328523765405,High
4f52e61d-7429-47cc-a262-9f3b64cf8459,2025-07-12,CAMP0133,Nestle,Medical,Meta,SKU01889,255389,12149,1323,19177.328523765405,High
83e7ab5b-270b-4b43-825d-4cdf4dbfd043,2025-07-13,CAMP0133,Nestle,Medical,Meta,SKU01378,306186,4435,635,19177.328523765405,High
0ebeebda-e060-43c3-9c9e-00fb5ef36a83,2025-07-14,CAMP0133,Nestle,Medical,Meta,SKU03028,78255,2269,322,19177.328523765405,High
2ca5db1e-b952-4669-8b0f-a6e1655ec470,2025-07-15,CAMP0133,Nestle,Medical,Meta,SKU01686,252661,10304,1349,19177.328523765405,High
535e7783-db61-4e15-a2bf-198826060b1d,2025-07-16,CAMP0133,Nestle,Medical,Meta,SKU02136,413154,19407,2290,19177.328523765405,High
596f9996-4764-4866-88fe-56c6e7705270,2025-07-17,CAMP0133,Nestle,Medical,Meta,SKU01709,496259,11367,626,19177.328523765405,High
45c2a791-244f-48a1-90d6-89a61bcfc5b0,2025-07-18,CAMP0133,Nestle,Medical,Meta,SKU02513,403578,15974,963,19177.328523765405,High
888f5a45-02a5-40ed-83b8-2db25b4b9716,2025-07-19,CAMP0133,Nestle,Medical,Meta,SKU01708,23331,279,24,19177.328523765405,High
ba7516be-5f43-4677-a4d9-70585418936c,2025-07-20,CAMP0133,Nestle,Medical,Meta,SKU02149,475076,9213,700,19177.328523765405,High
cf0a69b1-6773-49c6-bbf4-b65cf1c2e43c,2025-07-21,CAMP0133,Nestle,Medical,Meta,SKU01165,118027,4639,534,19177.328523765405,High
ab0e9ed1-1fbb-4310-ad43-056656369515,2025-07-22,CAMP0133,Nestle,Medical,Meta,SKU00971,147354,3877,447,19177.328523765405,High
18f54201-3dff-41aa-ad62-53be63279c03,2025-07-23,CAMP0133,Nestle,Medical,Meta,SKU02339,401705,13673,1307,19177.328523765405,High
4295d070-aa14-4cb0-b15a-584250dd7960,2025-07-24,CAMP0133,Nestle,Medical,Meta,SKU02938,350708,16002,1475,19177.328523765405,High
3ae5e23f-9f8f-48b0-8786-e7d02cf026fd,2025-07-25,CAMP0133,Nestle,Medical,Meta,SKU01006,42937,2037,244,19177.328523765405,High
21a4cd85-fd74-4978-9200-5d617cc94f8d,2025-07-26,CAMP0133,Nestle,Medical,Meta,SKU01938,46124,598,51,19177.328523765405,High
2115f4ce-6d8c-4278-9d01-452740c714b5,2025-07-27,CAMP0133,Nestle,Medical,Meta,SKU00998,415378,17663,2110,19177.328523765405,High
3fe88c61-7470-407f-98d6-c0e55a68fb4a,2025-07-09,CAMP0134,Amul,Pet,Zepto_App,SKU00059,268891,5545,345,85939.53236063936,High
861b76a0-29d9-4418-a652-9948b66b3e3d,2025-07-10,CAMP0134,Amul,Pet,Zepto_App,SKU01877,214345,6626,810,85939.53236063936,High
a3fa983d-5ef4-4094-8970-48079258607c,2025-07-11,CAMP0134,Amul,Pet,Zepto_App,SKU01829,15877,535,77,85939.53236063936,High
f3b0fd40-cd11-4edf-8182-d59ebdf613ff,2025-07-12,CAMP0134,Amul,Pet,Zepto_App,SKU01563,257360,5617,477,85939.53236063936,High
14d28089-c879-47be-8729-0cfc126fa207,2025-07-13,CAMP0134,Amul,Pet,Zepto_App,SKU00194,176866,4292,643,85939.53236063936,High
a2e95676-e872-4f4c-8077-40d2c54c0b51,2025-07-14,CAMP0134,Amul,Pet,Zepto_App,SKU01955,38225,1176,101,85939.53236063936,High
ff30a52a-39bf-4ee7-b45f-0912652640df,2025-07-15,CAMP0134,Amul,Pet,Zepto_App,SKU02613,427274,6139,539,85939.53236063936,High
33e97e3e-c508-4092-864a-d6eb44d2f919,2025-07-16,CAMP0134,Amul,Pet,Zepto_App,SKU00125,136675,3606,210,85939.53236063936,High
9c216da0-dc49-46e9-988e-415bb996c8c5,2025-07-17,CAMP0134,Amul,Pet,Zepto_App,SKU02661,232490,3032,260,85939.53236063936,High
7ce0204e-8f19-4f07-af40-2ea46f2f4505,2025-07-18,CAMP0134,Amul,Pet,Zepto_App,SKU01805,19384,699,36,85939.53236063936,High
042049f4-f1a4-4c4e-8643-73d022ab7c12,2025-07-19,CAMP0134,Amul,Pet,Zepto_App,SKU00090,158467,4969,541,85939.53236063936,High
71e76e75-44d2-4224-91ca-04148be5fb3a,2025-07-20,CAMP0134,Amul,Pet,Zepto_App,SKU02040,384170,19027,1018,85939.53236063936,High
a0d3550e-031a-4247-aa62-9ff916a579c3,2025-07-21,CAMP0134,Amul,Pet,Zepto_App,SKU02801,201328,6530,848,85939.53236063936,High
c8de1834-eecd-48b8-a479-797db326338b,2025-07-22,CAMP0134,Amul,Pet,Zepto_App,SKU01486,167416,3559,295,85939.53236063936,High
c4446e63-ab56-4566-a78f-13406ad612a5,2025-07-23,CAMP0134,Amul,Pet,Zepto_App,SKU00959,103437,4036,274,85939.53236063936,High
d960c3a0-555d-40ba-9d58-54534d71227e,2025-07-24,CAMP0134,Amul,Pet,Zepto_App,SKU00444,193919,2634,268,85939.53236063936,High
543bd73c-b18b-4c85-9636-a6439f6f6cea,2025-07-25,CAMP0134,Amul,Pet,Zepto_App,SKU02774,109642,2257,271,85939.53236063936,High
0f6eb036-76a2-463f-b9b0-b0593b562388,2025-07-26,CAMP0134,Amul,Pet,Zepto_App,SKU01108,255686,4644,542,85939.53236063936,High
3eeee66c-9238-422a-a212-b998f2d6a313,2025-07-27,CAMP0134,Amul,Pet,Zepto_App,SKU01827,407886,13806,1196,85939.53236063936,High
20fa2db0-31b3-4353-9a1c-bc7768994f81,2025-06-11,CAMP0135,Whiskas,Home,OTT,SKU00959,397893,11509,1249,214651.65354550874,High
4963e75d-baeb-4b6c-a162-99e289ef5aba,2025-06-12,CAMP0135,Whiskas,Home,OTT,SKU01354,81754,3752,357,214651.65354550874,High
a5a9cd96-6966-44e3-a6b0-56660c993e39,2025-06-13,CAMP0135,Whiskas,Home,OTT,SKU00783,111936,2010,266,214651.65354550874,High
c9be77c8-8b05-44e8-b45a-3d94750d9097,2025-06-14,CAMP0135,Whiskas,Home,OTT,SKU02953,349158,15131,1520,214651.65354550874,High
408a58bc-66e4-44e3-ad9a-ae24090e2c76,2025-06-15,CAMP0135,Whiskas,Home,OTT,SKU01664,90477,1862,124,214651.65354550874,High
c2a104de-0e71-42b1-a708-d6d5e32f9388,2025-06-16,CAMP0135,Whiskas,Home,OTT,SKU00740,227541,3383,499,214651.65354550874,High
ad9e2d83-ac1d-4ff6-aec5-b9c52b3502ce,2025-06-17,CAMP0135,Whiskas,Home,OTT,SKU01915,110985,3053,324,214651.65354550874,High
f15d49f8-7b39-45d6-825c-6e15aa09779a,2025-06-18,CAMP0135,Whiskas,Home,OTT,SKU02511,379258,7645,725,214651.65354550874,High
e41d5e45-75a3-40ec-8684-2ab91264af23,2025-06-19,CAMP0135,Whiskas,Home,OTT,SKU02772,306716,9467,716,214651.65354550874,High
14d4103d-e4b5-43e6-9c84-9d7422862094,2025-06-20,CAMP0135,Whiskas,Home,OTT,SKU01196,338490,11729,1003,214651.65354550874,High
bd0be458-f7fc-4ed1-a391-9834e990479b,2025-06-21,CAMP0135,Whiskas,Home,OTT,SKU00008,265917,11113,747,214651.65354550874,High
9b411d7b-3768-49cb-9e7e-d3d6ceb5bcba,2025-05-13,CAMP0136,Whiskas,Beauty,OTT,SKU00082,251627,3053,156,26400.40492925444,Medium
77ae97a4-c92b-4399-91de-1825d25bbd9b,2025-05-14,CAMP0136,Whiskas,Beauty,OTT,SKU00051,407894,13583,1858,26400.40492925444,Medium
c0f936c0-def8-4e0f-a722-a5a07930d8b9,2025-05-15,CAMP0136,Whiskas,Beauty,OTT,SKU02760,306084,6085,608,26400.40492925444,Medium
870d74f2-19ae-417a-862a-abb6a57a625c,2025-05-16,CAMP0136,Whiskas,Beauty,OTT,SKU00414,483692,11143,871,26400.40492925444,Medium
6280ad9c-0706-4fe6-8a2b-ccdd70cc2beb,2025-05-17,CAMP0136,Whiskas,Beauty,OTT,SKU00817,83253,2163,270,26400.40492925444,Medium
284107c0-1e8c-4135-b8cf-e0ed9a535d7a,2025-05-18,CAMP0136,Whiskas,Beauty,OTT,SKU02309,418351,17303,1996,26400.40492925444,Medium
8e60d355-d8af-4b12-843d-77a33c04d8e0,2025-05-19,CAMP0136,Whiskas,Beauty,OTT,SKU01777,356074,16777,2410,26400.40492925444,Medium
4cbbde1a-f246-4c6f-abf5-82e92d835f84,2025-05-20,CAMP0136,Whiskas,Beauty,OTT,SKU01105,48580,548,76,26400.40492925444,Medium
e5eb82ce-af98-4669-bcea-4262c6f18284,2025-05-21,CAMP0136,Whiskas,Beauty,OTT,SKU01158,133020,3690,246,26400.40492925444,Medium
7d2b6ac9-807d-47e9-a6a1-8169962789c8,2025-05-22,CAMP0136,Whiskas,Beauty,OTT,SKU02780,215715,7784,554,26400.40492925444,Medium
a56fad0a-e6d9-41d2-bffe-a5ced0f90dee,2025-05-23,CAMP0136,Whiskas,Beauty,OTT,SKU02131,316142,7287,957,26400.40492925444,Medium
0fcfc7a8-6bca-4555-8c57-7aca44e952ff,2025-08-19,CAMP0137,Dettol,Home,YouTube,SKU00751,389629,13357,1119,78306.18026681268,Medium
351f40f5-ae85-4270-89a0-07f0a0369321,2025-08-20,CAMP0137,Dettol,Home,YouTube,SKU02906,471788,17745,907,78306.18026681268,Medium
24b803dd-c40f-44a7-b969-614935624090,2025-08-21,CAMP0137,Dettol,Home,YouTube,SKU02089,194073,5271,458,78306.18026681268,Medium
dfc9b9a3-6a02-4565-9ab0-4d1ed886caab,2025-08-22,CAMP0137,Dettol,Home,YouTube,SKU01681,104037,3395,328,78306.18026681268,Medium
1a6410b8-49e1-4c8d-8473-2b0b8c6a3198,2025-08-23,CAMP0137,Dettol,Home,YouTube,SKU01782,329885,5585,810,78306.18026681268,Medium
55045d66-7f90-4960-b893-20f10abe4c2b,2025-08-24,CAMP0137,Dettol,Home,YouTube,SKU01534,135961,2434,320,78306.18026681268,Medium
719bb585-e2d1-457d-853f-6e9027c8dbbf,2025-08-25,CAMP0137,Dettol,Home,YouTube,SKU00711,459953,19175,2597,78306.18026681268,Medium
6b8f9827-2c3d-4895-94d8-defc899df7d2,2025-06-09,CAMP0138,Nestle,Home,Google,SKU02837,67784,1585,233,26740.631818897262,Medium
1608d4a4-4495-439a-be41-a5072abe422b,2025-06-10,CAMP0138,Nestle,Home,Google,SKU02141,410687,20524,1379,26740.631818897262,Medium
15b943d0-3be7-41eb-925b-461dc1e7b720,2025-06-11,CAMP0138,Nestle,Home,Google,SKU02634,156877,6658,788,26740.631818897262,Medium
441934b9-467b-43f1-a8ab-fc58809cc89b,2025-06-12,CAMP0138,Nestle,Home,Google,SKU02048,36677,1347,80,26740.631818897262,Medium
ba8f41e4-fafa-4651-a7bf-3bd17517cefb,2025-06-13,CAMP0138,Nestle,Home,Google,SKU02704,79713,1907,98,26740.631818897262,Medium
49b8f8eb-1f60-4155-82ad-d0132f90d0d5,2025-06-14,CAMP0138,Nestle,Home,Google,SKU00119,316638,11423,1281,26740.631818897262,Medium
37ba504e-a6e3-4e0e-ad41-973d25d990a2,2025-06-15,CAMP0138,Nestle,Home,Google,SKU00645,260331,10994,856,26740.631818897262,Medium
311da891-9c67-45f8-b183-f84a38afd8ec,2025-06-16,CAMP0138,Nestle,Home,Google,SKU02802,39991,1282,121,26740.631818897262,Medium
08e5dcbb-e94a-493d-81ef-22c8f3a9afa8,2025-06-17,CAMP0138,Nestle,Home,Google,SKU00070,251335,8243,560,26740.631818897262,Medium
423142a0-fa82-4e9d-96fa-33c66f4d3d61,2025-06-18,CAMP0138,Nestle,Home,Google,SKU00370,345330,7010,964,26740.631818897262,Medium
1fde63d4-c80d-46f6-b7c5-57fbe42af8d1,2025-06-19,CAMP0138,Nestle,Home,Google,SKU01770,487797,9339,761,26740.631818897262,Medium
dd719db7-809a-401a-9623-71837ef71121,2025-06-20,CAMP0138,Nestle,Home,Google,SKU01145,217800,6637,803,26740.631818897262,Medium
49f72044-a4fa-4942-95aa-9bc6604e19ce,2025-06-21,CAMP0138,Nestle,Home,Google,SKU01625,221853,4478,327,26740.631818897262,Medium
c2af3dba-9d36-4156-bef4-af5180c182a3,2025-06-22,CAMP0138,Nestle,Home,Google,SKU00616,411517,7990,1138,26740.631818897262,Medium
176760ab-6bdf-4320-b28d-636c915cf815,2025-06-23,CAMP0138,Nestle,Home,Google,SKU01704,179296,3232,393,26740.631818897262,Medium
f1b84bd9-f1d2-4ce4-a4fe-f075e6f0a851,2025-06-24,CAMP0138,Nestle,Home,Google,SKU00461,251721,8474,1172,26740.631818897262,Medium
2e077328-c399-48c4-b9e2-228a9f6782eb,2025-06-25,CAMP0138,Nestle,Home,Google,SKU02739,190784,5880,345,26740.631818897262,Medium
089a9216-34d8-4863-aaf1-3d1e2fdb92c0,2025-06-26,CAMP0138,Nestle,Home,Google,SKU01815,97378,2239,193,26740.631818897262,Medium
6724f72c-7c62-4b66-83be-c4e12176e58a,2025-06-27,CAMP0138,Nestle,Home,Google,SKU00760,466933,7650,842,26740.631818897262,Medium
b9ad4e36-89a4-4fa1-af6a-376c5b7ac6de,2025-06-28,CAMP0138,Nestle,Home,Google,SKU00825,234630,4837,648,26740.631818897262,Medium
a3eddd19-69a7-4acb-9937-7ef9ecf9430e,2025-06-29,CAMP0138,Nestle,Home,Google,SKU02068,12584,396,56,26740.631818897262,Medium
4e63a76a-e573-4a16-acac-4308da7a3380,2025-06-30,CAMP0138,Nestle,Home,Google,SKU00210,451568,13272,1310,26740.631818897262,Medium
24f73013-14cd-4088-9e56-eab745cace4f,2025-07-01,CAMP0138,Nestle,Home,Google,SKU01884,372557,5141,259,26740.631818897262,Medium
7ce31d21-3ead-4b60-986c-0949b1ede03a,2025-07-02,CAMP0138,Nestle,Home,Google,SKU00342,418824,5516,424,26740.631818897262,Medium
6a5fff89-8705-4ffe-8aad-a75f0995ee27,2025-07-03,CAMP0138,Nestle,Home,Google,SKU01128,126269,3807,354,26740.631818897262,Medium
01da7a4a-e973-44d0-8768-6648d869a9ba,2025-07-15,CAMP0139,Nestle,Home,Zepto_App,SKU00701,62560,2898,364,42296.88942837044,Medium
82a8b3fd-2c70-4b9c-91e2-3993137b68de,2025-07-16,CAMP0139,Nestle,Home,Zepto_App,SKU00473,388601,12820,1619,42296.88942837044,Medium
4801c965-8f47-400a-afaf-a51b63895954,2025-07-17,CAMP0139,Nestle,Home,Zepto_App,SKU01959,497454,10157,599,42296.88942837044,Medium
2d783d98-da1b-4b4d-8f2f-ddf2d55e7486,2025-07-18,CAMP0139,Nestle,Home,Zepto_App,SKU02122,353070,13894,1448,42296.88942837044,Medium
6593fb70-478b-4567-8aff-a4acc49c2356,2025-07-19,CAMP0139,Nestle,Home,Zepto_App,SKU00402,336638,7639,1052,42296.88942837044,Medium
8af95a40-4989-4897-82a1-1543030ba190,2025-07-20,CAMP0139,Nestle,Home,Zepto_App,SKU01589,78301,3717,412,42296.88942837044,Medium
df22209a-1d04-4fb6-8fae-df8a3013c29c,2025-07-21,CAMP0139,Nestle,Home,Zepto_App,SKU02554,128759,5480,742,42296.88942837044,Medium
30574032-302a-4ca7-b7c3-2a0b49c8ecd5,2025-07-22,CAMP0139,Nestle,Home,Zepto_App,SKU02803,193555,2566,129,42296.88942837044,Medium
04f999ca-ebe0-41cc-82f5-9c09f7bcb941,2025-07-23,CAMP0139,Nestle,Home,Zepto_App,SKU00249,428677,5041,533,42296.88942837044,Medium
bb9a9209-9eab-4b87-9e36-30c03cfa5438,2025-07-24,CAMP0139,Nestle,Home,Zepto_App,SKU02528,297360,11684,1046,42296.88942837044,Medium
e64a4766-e19a-44d4-9f45-9bf7d9151468,2025-07-25,CAMP0139,Nestle,Home,Zepto_App,SKU01923,236194,5018,357,42296.88942837044,Medium
aa6fb200-ecde-4a08-942d-027068a4d5f0,2025-07-26,CAMP0139,Nestle,Home,Zepto_App,SKU00348,435208,19692,1118,42296.88942837044,Medium
29c1b35e-c13b-4d02-92b8-9f5ab2eda689,2025-07-27,CAMP0139,Nestle,Home,Zepto_App,SKU02425,337563,6152,837,42296.88942837044,Medium
eb76cd08-e52f-42aa-b9c6-8074ccd822a2,2025-07-28,CAMP0139,Nestle,Home,Zepto_App,SKU01682,166957,7247,515,42296.88942837044,Medium
f09ad379-3d8a-40c3-a6b3-9102749000d1,2025-07-29,CAMP0139,Nestle,Home,Zepto_App,SKU01720,450006,21744,1208,42296.88942837044,Medium
e4ddf93e-c174-4e2a-b39c-4ef98d4bace9,2025-07-30,CAMP0139,Nestle,Home,Zepto_App,SKU01945,74735,2454,301,42296.88942837044,Medium
de79c973-ba0e-4de4-99df-113d5cfed386,2025-07-31,CAMP0139,Nestle,Home,Zepto_App,SKU01108,442008,8120,736,42296.88942837044,Medium
cff80f38-74bc-4489-95e4-221db7db7954,2025-08-01,CAMP0139,Nestle,Home,Zepto_App,SKU01489,41646,1341,129,42296.88942837044,Medium
1356d86a-cc9a-4577-820f-037923761082,2025-08-02,CAMP0139,Nestle,Home,Zepto_App,SKU00429,165846,7906,539,42296.88942837044,Medium
c8c1d709-4aa2-4cb0-aab7-92502cc4d49b,2025-08-03,CAMP0139,Nestle,Home,Zepto_App,SKU01247,203975,8960,572,42296.88942837044,Medium
675beb64-ebb6-41a5-b9cb-81cf793bc19f,2025-08-04,CAMP0139,Nestle,Home,Zepto_App,SKU01679,281045,3764,425,42296.88942837044,Medium
fcf52307-d94c-452e-935b-0b0a1930b91c,2025-08-05,CAMP0139,Nestle,Home,Zepto_App,SKU03000,256294,11095,1205,42296.88942837044,Medium
1f51da55-586d-484c-9017-b9f7ec8eb307,2025-08-06,CAMP0139,Nestle,Home,Zepto_App,SKU00909,264776,12015,1351,42296.88942837044,Medium
7600ffcf-94db-42de-aa49-77e8f22304e7,2025-08-07,CAMP0139,Nestle,Home,Zepto_App,SKU02306,414556,7240,428,42296.88942837044,Medium
ce9d5093-4e0a-47ab-aacd-61e87e9bf1ab,2025-08-08,CAMP0139,Nestle,Home,Zepto_App,SKU00576,273275,3763,290,42296.88942837044,Medium
ee60554c-f84f-4b61-86d9-26dbb4059a6d,2025-08-09,CAMP0139,Nestle,Home,Zepto_App,SKU00596,46094,1274,155,42296.88942837044,Medium
